# Source: REN Data Hub Production Breakdown PT.xlsx | Downloaded: 2026-05-12T08:46:33.552467
date,wind_pt,solar_pt,hydro_gen_pt,biomass_pt,gas_ccgt_pt,gas_cogen_pt,coal_gen_pt,imports_pt,exports_pt,pumping_pt,demand_pt
2024-10-07,1938.4187499999998,409.84464285714284,1374.654017857143,311.9349702380952,348.6541666666667,162.12053571428572,0.0,1995.046130952381,21.998065476190476,630.6299107142856,5905.625744047619
2024-10-14,2233.652827380952,385.8247023809524,2053.916964285714,268.83720238095236,320.37916666666666,154.37306547619048,0.0,1120.2456845238096,175.55714285714285,662.3903273809524,5712.697172619048
2024-10-21,1406.3052083333332,432.1851190476191,1789.6465773809523,291.80342261904764,470.72440476190474,164.09553571428572,0.0,1852.7141369047617,71.04434523809525,587.2799107142857,5765.426488095238
2024-10-28,1779.2349112426036,535.2152366863905,2038.2273668639052,309.6602071005917,423.93195266272187,164.15769230769232,0.0,1263.878402366864,198.44245562130178,603.1393491124261,5730.408727810651
2024-11-04,2195.877380952381,344.7907738095238,2192.913244047619,324.1733630952381,534.6642857142857,153.6077380952381,0.0,867.8519345238095,414.5171130952381,567.1825892857144,5649.826190476191
2024-11-11,1468.6208333333332,451.3755952380953,1860.8797619047618,322.1723214285714,681.3827380952381,159.48675595238097,0.0,1521.4401785714285,151.17157738095239,551.7799107142857,5777.327529761905
2024-11-18,2423.7066964285714,344.45193452380954,1921.0168154761905,306.286755952381,745.9886904761905,150.75104166666665,0.0,841.2924107142857,365.45669642857143,379.4059523809524,6008.075148809524
2024-11-25,2627.016517857143,320.10848214285716,1287.0040178571428,304.8547619047619,626.7761904761904,157.58363095238096,0.0,1570.967261904762,28.612202380952382,787.7580357142857,6093.830357142857
2024-12-02,1433.4659226190477,325.5864583333333,1816.234523809524,339.1782738095238,625.9428571428571,164.41011904761905,0.0,1632.764732142857,72.34657738095238,245.8471726190476,6037.933928571429
2024-12-09,2110.8770833333333,403.2962797619047,1084.6084821428572,334.8846726190476,525.2410714285714,172.5705357142857,0.0,2193.742261904762,2.8125,606.691369047619,6232.642410714286
2024-12-16,1384.033482142857,412.04672619047625,1600.318898809524,353.369494047619,1409.4404761904761,171.42633928571428,0.0,1968.328869047619,112.78035714285713,392.7936011904762,6813.834226190475
2024-12-23,2533.1650297619044,429.41339285714287,1136.7803571428572,356.80833333333334,804.4095238095238,160.33943452380953,0.0,1936.3242559523808,34.20654761904762,785.3458333333334,6553.25505952381
2024-12-30,1123.2532738095238,512.946875,1340.6175595238096,339.6034226190476,614.0958333333334,150.30580357142858,0.0,2154.06681547619,49.633184523809526,540.8157738095239,5658.699404761905
2025-01-06,2037.647767857143,371.00223214285717,1240.7510416666667,342.5028273809524,615.0154761904762,145.76785714285714,0.0,2159.25625,31.211309523809526,631.3808035714286,6265.05550595238
2025-01-13,2359.411755952381,326.2107142857143,1873.3625000000002,344.5855654761905,615.9148809523809,144.00327380952382,0.0,1604.9549107142857,127.08675595238095,502.4526785714286,6653.2827380952385
2025-01-20,1689.765625,492.7514880952381,2921.8040178571428,337.91785714285714,1103.4708333333333,177.54627976190477,0.0,964.2547619047618,385.99136904761906,339.4108630952381,6978.359375
2025-01-27,2936.7410714285716,248.0186011904762,2919.6974702380953,321.1376488095238,848.9095238095238,124.44375,0.0,675.7122023809524,796.559375,522.4183035714285,6769.183928571428
2025-02-03,2611.173214285714,484.53214285714284,3617.670535714286,319.3936011904762,669.5267857142857,150.98110119047618,0.0,262.265625,1009.5385416666667,372.8511904761905,6751.687648809523
2025-02-10,898.3849702380952,512.2421130952381,3893.986160714286,326.47440476190474,718.4136904761905,162.97752976190475,0.0,830.8068452380952,257.471130952381,396.7910714285714,6706.509077380952
2025-02-17,1381.5816964285714,457.4967261904762,3710.827678571429,321.8925595238095,734.9416666666666,146.2419642857143,0.0,773.6114583333334,529.6180059523809,441.3421130952381,6572.299404761905
2025-02-24,1572.3348214285713,512.5068452380953,2721.725744047619,304.90446428571425,547.452380952381,146.32232142857143,0.0,1259.7352678571428,201.81800595238096,453.9224702380953,6425.764732142858
2025-03-03,1827.3761904761905,483.18482142857147,2608.053273809524,309.67351190476194,664.7107142857143,150.86755952380952,0.0,993.2383928571428,244.40877976190478,430.4610119047619,6375.578869047619
2025-03-10,2465.943898809524,381.13898809523806,2832.3558035714286,307.07410714285714,430.1005952380952,132.2766369047619,0.0,879.7339285714285,430.85922619047625,562.5473214285714,6442.1577380952385
