# Source: yfinance TTF=F | Downloaded: 2026-05-10T08:13:37.029995
date,ttf_gas
2020-11-17,13.970000267028809
2020-11-18,13.680000305175781
2020-11-19,13.020000457763672
2020-11-20,12.895000457763672
2020-11-23,13.53499984741211
2020-11-24,13.899999618530273
2020-11-25,13.930000305175781
2020-11-27,14.484999656677246
2020-11-30,15.140000343322754
2020-12-01,14.90999984741211
2020-12-02,14.904999732971191
2020-12-03,14.145000457763672
2020-12-04,14.645000457763672
2020-12-07,14.354999542236328
2020-12-08,14.444999694824219
2020-12-09,14.734999656677246
2020-12-10,15.539999961853027
2020-12-11,15.960000038146973
2020-12-14,16.604999542236328
2020-12-15,17.225000381469727
2020-12-16,16.3799991607666
2020-12-17,15.9399995803833
2020-12-18,15.885000228881836
2020-12-21,16.795000076293945
2020-12-22,17.635000228881836
2020-12-23,17.5049991607666
2020-12-24,17.649999618530273
2020-12-28,19.149999618530273
2020-12-29,18.774999618530273
2020-12-30,19.0
2020-12-31,19.125
2021-01-04,19.844999313354492
2021-01-05,18.0049991607666
2021-01-06,17.565000534057617
2021-01-07,19.30500030517578
2021-01-08,20.1200008392334
2021-01-11,22.125
2021-01-12,26.155000686645508
2021-01-13,21.5
2021-01-14,21.334999084472656
2021-01-15,20.200000762939453
2021-01-19,20.325000762939453
2021-01-20,20.260000228881836
2021-01-21,20.065000534057617
2021-01-22,21.485000610351562
2021-01-25,20.15999984741211
2021-01-26,19.510000228881836
2021-01-27,19.700000762939453
2021-01-28,20.90999984741211
2021-01-29,19.81999969482422
2021-02-01,18.139999389648438
2021-02-02,18.25
2021-02-03,17.854999542236328
2021-02-04,18.1200008392334
2021-02-05,18.3799991607666
2021-02-08,20.18000030517578
2021-02-09,19.045000076293945
2021-02-10,18.559999465942383
2021-02-11,17.375
2021-02-12,17.6200008392334
2021-02-16,16.71500015258789
2021-02-17,16.540000915527344
2021-02-18,17.329999923706055
2021-02-19,16.55500030517578
2021-02-22,15.960000038146973
2021-02-23,16.25
2021-02-24,16.3799991607666
2021-02-25,15.9350004196167
2021-02-26,15.694999694824219
2021-03-01,16.079999923706055
2021-03-02,15.869999885559082
2021-03-03,15.524999618530273
2021-03-04,15.930000305175781
2021-03-05,16.364999771118164
2021-03-08,16.149999618530273
2021-03-09,16.924999237060547
2021-03-10,17.6299991607666
2021-03-11,18.125
2021-03-12,18.450000762939453
2021-03-15,17.93000030517578
2021-03-16,17.65999984741211
2021-03-17,17.969999313354492
2021-03-18,17.760000228881836
2021-03-19,17.264999389648438
2021-03-22,18.045000076293945
2021-03-23,18.389999389648438
2021-03-24,18.59000015258789
2021-03-25,18.364999771118164
2021-03-26,18.700000762939453
2021-03-29,18.44499969482422
2021-03-30,18.80500030517578
2021-03-31,18.9950008392334
2021-04-01,19.170000076293945
2021-04-05,19.170000076293945
2021-04-06,19.780000686645508
2021-04-07,19.28499984741211
2021-04-08,18.989999771118164
2021-04-09,18.940000534057617
2021-04-12,19.649999618530273
2021-04-13,19.510000228881836
2021-04-14,19.68000030517578
2021-04-15,20.260000228881836
2021-04-16,20.540000915527344
2021-04-19,20.940000534057617
2021-04-20,21.065000534057617
2021-04-21,21.110000610351562
2021-04-22,21.3700008392334
2021-04-23,20.045000076293945
2021-04-26,20.0
2021-04-27,21.405000686645508
2021-04-28,21.55500030517578
2021-04-29,22.5
2021-04-30,23.28499984741211
2021-05-03,23.815000534057617
2021-05-04,23.049999237060547
2021-05-05,23.959999084472656
2021-05-06,24.329999923706055
2021-05-07,23.940000534057617
2021-05-10,25.190000534057617
2021-05-11,25.80500030517578
2021-05-12,26.420000076293945
2021-05-13,26.25
2021-05-14,26.829999923706055
2021-05-17,26.309999465942383
2021-05-18,24.809999465942383
2021-05-19,22.665000915527344
2021-05-20,24.684999465942383
2021-05-21,24.795000076293945
2021-05-24,24.760000228881836
2021-05-25,26.190000534057617
2021-05-26,26.424999237060547
2021-05-27,25.200000762939453
2021-05-28,24.93000030517578
2021-06-01,25.975000381469727
2021-06-02,25.725000381469727
2021-06-03,25.704999923706055
2021-06-04,25.795000076293945
2021-06-07,26.489999771118164
2021-06-08,27.799999237060547
2021-06-09,28.299999237060547
2021-06-10,28.684999465942383
2021-06-11,27.844999313354492
2021-06-14,28.809999465942383
2021-06-15,28.135000228881836
2021-06-16,28.030000686645508
2021-06-17,28.309999465942383
2021-06-18,29.405000686645508
2021-06-21,29.614999771118164
2021-06-22,30.735000610351562
2021-06-23,31.545000076293945
2021-06-24,32.01499938964844
2021-06-25,32.3849983215332
2021-06-28,32.28900146484375
2021-06-29,33.486000061035156
2021-06-30,34.62200164794922
2021-07-01,36.143001556396484
2021-07-02,35.82699966430664
2021-07-06,34.10499954223633
2021-07-07,32.3380012512207
2021-07-08,33.3120002746582
2021-07-09,36.63199996948242
